time_days,Pu241 top 8
1.1956719575066477e-05,3.1536957606554776e-92
1.195882193373912e-05,3.1536957606225197e-92
1.1960924662071011e-05,3.153695760589556e-92
1.196302776012715e-05,3.153695760556587e-92
1.1965131227972544e-05,3.153695760523612e-92
1.1967235065672215e-05,3.1536957604906305e-92
1.1969339273291195e-05,3.153695760457644e-92
1.1971443850894526e-05,3.153695760424651e-92
1.1973548798547261e-05,3.153695760391653e-92
1.197565411631447e-05,3.153695760358649e-92
1.197775980426123e-05,3.1536957603256383e-92
1.1979865862452626e-05,3.153695760292623e-92
1.1981972290953762e-05,3.153695760259601e-92
1.1984079089829748e-05,3.1536957602265744e-92
1.198618625914571e-05,3.153695760193541e-92
1.198829379896678e-05,3.153695760160502e-92
1.1990401709358103e-05,3.153695760127457e-92
1.199250999038484e-05,3.153695760094406e-92
1.1994618642112156e-05,3.1536957600613505e-92
1.1996727664605237e-05,3.1536957600282876e-92
1.1998837057929273e-05,3.15369575999522e-92
1.2000946822149464e-05,3.1536957599621455e-92
1.2003056957331031e-05,3.153695759929066e-92
1.2005167463539195e-05,3.153695759895981e-92
1.2007278340839195e-05,3.1536957598628894e-92
1.2009389589296282e-05,3.153695759829792e-92
1.2011501208975716e-05,3.153695759796689e-92
1.2013613199942771e-05,3.15369575976358e-92
1.2015725562262726e-05,3.1536957597304655e-92
1.2017838296000882e-05,3.1536957596973454e-92
1.2019951401222542e-05,3.153695759664219e-92
1.2022064877993026e-05,3.153695759631087e-92
1.2024178726377662e-05,3.153695759597949e-92
1.2026292946441793e-05,3.153695759564805e-92
1.202840753825077e-05,3.153695759531655e-92
1.2030522501869958e-05,3.1536957594985e-92
1.2032637837364735e-05,3.153695759465339e-92
1.2034753544800484e-05,3.153695759432172e-92
1.2036869624242604e-05,3.153695759398999e-92
1.203898607575651e-05,3.15369575936582e-92
1.204110289940762e-05,3.153695759332635e-92
1.2043220095261365e-05,3.153695759299445e-92
1.2045337663383193e-05,3.153695759266249e-92
1.204745560383856e-05,3.153695759233047e-92
1.2049573916692932e-05,3.153695759199839e-92
1.2051692602011791e-05,3.153695759166625e-92
1.2053811659860622e-05,3.1536957591334055e-92
1.2055931090304936e-05,3.1536957591001805e-92
1.205805089341024e-05,3.153695759066949e-92
1.206017106924206e-05,3.153695759033712e-92
1.2062291617865934e-05,3.153695759000469e-92
1.2064412539347413e-05,3.1536957589672204e-92
1.2066533833752049e-05,3.1536957589339654e-92
1.2068655501145422e-05,3.153695758900705e-92
1.2070777541593109e-05,3.153695758867438e-92
1.2072899955160708e-05,3.153695758834166e-92
1.2075022741913823e-05,3.153695758800889e-92
1.2077145901918073e-05,3.1536957587676045e-92
1.2079269435239086e-05,3.153695758734315e-92
1.20813933419425e-05,3.1536957587010196e-92
1.2083517622093972e-05,3.1536957586677175e-92
1.2085642275759164e-05,3.153695758634411e-92
1.208776730300375e-05,3.153695758601097e-92
1.2089892703893416e-05,3.153695758567779e-92
1.2092018478493862e-05,3.1536957585344536e-92
1.2094144626870797e-05,3.153695758501123e-92
1.2096271149089946e-05,3.153695758467786e-92
1.2098398045217035e-05,3.153695758434443e-92
1.2100525315317814e-05,3.153695758401096e-92
1.2102652959458035e-05,3.153695758367742e-92
1.210478097770347e-05,3.153695758334381e-92
1.2106909370119895e-05,3.153695758301015e-92
1.2109038136773103e-05,3.153695758267644e-92
1.2111167277728895e-05,3.153695758234266e-92
1.2113296793053085e-05,3.153695758200883e-92
1.2115426682811497e-05,3.153695758167493e-92
1.2117556947069973e-05,3.1536957581340984e-92
1.2119687585894356e-05,3.153695758100697e-92
1.2121818599350509e-05,3.15369575806729e-92
1.2123949987504302e-05,3.153695758033877e-92
1.2126081750421618e-05,3.1536957580004584e-92
1.2128213888168358e-05,3.153695757967033e-92
1.2130346400810421e-05,3.153695757933603e-92
1.213247928841373e-05,3.153695757900167e-92
1.2134612551044211e-05,3.1536957578667244e-92
1.2136746188767809e-05,3.1536957578332766e-92
1.2138880201650473e-05,3.153695757799822e-92
1.2141014589758171e-05,3.153695757766362e-92
1.2143149353156875e-05,3.153695757732896e-92
1.214528449191258e-05,3.153695757699425e-92
1.2147420006091276e-05,3.153695757665947e-92
1.2149555895758982e-05,3.153695757632464e-92
1.2151692160981716e-05,3.1536957575989744e-92
1.215382880182551e-05,3.153695757565479e-92
1.2155965818356418e-05,3.153695757531978e-92
1.2158103210640488e-05,3.153695757498471e-92
1.2160240978743794e-05,3.1536957574649577e-92
1.2162379122732416e-05,3.153695757431439e-92
1.2164517642672447e-05,3.153695757397915e-92
1.216665653862999e-05,3.1536957573643846e-92
1.2168795810671159e-05,3.1536957573308476e-92
1.2170935458862082e-05,3.153695757297305e-92
1.2173075483268899e-05,3.153695757263757e-92
1.2175215883957757e-05,3.153695757230203e-92
1.2177356660994821e-05,3.153695757196642e-92
1.2179497814446264e-05,3.1536957571630765e-92
1.218163934437827e-05,3.153695757129505e-92
1.2183781250857039e-05,3.1536957570959274e-92
1.2185923533948775e-05,3.1536957570623434e-92
1.2188066193719701e-05,3.153695757028754e-92
1.219020923023605e-05,3.153695756995158e-92
1.2192352643564062e-05,3.153695756961557e-92
1.2194496433769993e-05,3.153695756927949e-92
1.219664060092011e-05,3.153695756894336e-92
1.2198785145080696e-05,3.153695756860717e-92
1.2200930066318032e-05,3.153695756827092e-92
1.2203075364698425e-05,3.153695756793462e-92
1.2205221040288189e-05,3.1536957567598245e-92
1.2207367093153647e-05,3.153695756726182e-92
1.2209513523361139e-05,3.153695756692533e-92
1.2211660330977009e-05,3.153695756658878e-92
1.2213807516067617e-05,3.153695756625218e-92
1.2215955078699339e-05,3.153695756591551e-92
1.2218103018938555e-05,3.153695756557879e-92
1.2220251336851659e-05,3.1536957565242006e-92
1.222240003250506e-05,3.1536957564905164e-92
1.2224549105965179e-05,3.153695756456826e-92
1.2226698557298438e-05,3.15369575642313e-92
1.2228848386571285e-05,3.1536957563894283e-92
1.2230998593850174e-05,3.15369575635572e-92
1.2233149179201565e-05,3.153695756322007e-92
1.223530014269194e-05,3.1536957562882865e-92
1.2237451484387783e-05,3.1536957562545614e-92
1.2239603204355601e-05,3.15369575622083e-92
1.2241755302661896e-05,3.153695756187092e-92
1.2243907779373198e-05,3.1536957561533487e-92
1.2246060634556042e-05,3.153695756119599e-92
1.2248213868276974e-05,3.153695756085844e-92
1.225036748060255e-05,3.153695756052082e-92
1.2252521471599347e-05,3.1536957560183155e-92
1.2254675841333938e-05,3.153695755984542e-92
1.2256830589872924e-05,3.153695755950763e-92
1.225898571728291e-05,3.153695755916978e-92
1.2261141223630509e-05,3.153695755883187e-92
1.226329710898235e-05,3.15369575584939e-92
1.2265453373405079e-05,3.1536957558155875e-92
1.2267610016965341e-05,3.1536957557817786e-92
1.226976703972981e-05,3.153695755747964e-92
1.2271924441765152e-05,3.153695755714144e-92
1.2274082223138057e-05,3.1536957556803166e-92
1.2276240383915228e-05,3.1536957556464845e-92
1.2278398924163371e-05,3.153695755612646e-92
1.2280557843949212e-05,3.1536957555788014e-92
1.2282717143339486e-05,3.153695755544951e-92
1.2284876822400935e-05,3.1536957555110943e-92
1.2287036881200321e-05,3.1536957554772316e-92
1.2289197319804412e-05,3.1536957554433635e-92
1.2291358138279988e-05,3.153695755409489e-92
1.2293519336693842e-05,3.1536957553756095e-92
1.2295680915112783e-05,3.153695755341723e-92
1.2297842873603626e-05,3.153695755307831e-92
1.2300005212233195e-05,3.153695755273933e-92
1.2302167931068333e-05,3.153695755240029e-92
1.2304331030175894e-05,3.153695755206119e-92
1.230649450962274e-05,3.153695755172203e-92
1.2308658369475742e-05,3.153695755138281e-92
1.2310822609801795e-05,3.1536957551043536e-92
1.2312987230667793e-05,3.1536957550704193e-92
1.2315152232140647e-05,3.153695755036479e-92
1.2317317614287277e-05,3.153695755002534e-92
1.2319483377174625e-05,3.153695754968582e-92
1.232164952086963e-05,3.153695754934624e-92
1.232381604543925e-05,3.153695754900661e-92
1.2325982950950455e-05,3.153695754866691e-92
1.2328150237470232e-05,3.153695754832715e-92
1.2330317905065564e-05,3.1536957547987336e-92
1.2332485953803464e-05,3.153695754764746e-92
1.2334654383750945e-05,3.153695754730752e-92
1.2336823194975036e-05,3.153695754696753e-92
1.2338992387542776e-05,3.153695754662748e-92
1.234116196152122e-05,3.153695754628736e-92
1.234333191697743e-05,3.153695754594718e-92
1.234550225397848e-05,3.153695754560695e-92
1.2347672972591459e-05,3.153695754526665e-92
1.2349844072883465e-05,3.15369575449263e-92
1.2352015554921612e-05,3.153695754458589e-92
1.2354187418773015e-05,3.153695754424541e-92
1.235635966450482e-05,3.153695754390487e-92
1.2358532292184164e-05,3.153695754356428e-92
1.2360705301878208e-05,3.153695754322363e-92
1.2362878693654122e-05,3.1536957542882914e-92
1.236505246757909e-05,3.153695754254215e-92
1.2367226623720302e-05,3.1536957542201307e-92
1.2369401162144966e-05,3.153695754186041e-92
1.2371576082920295e-05,3.153695754151946e-92
1.2373751386113522e-05,3.153695754117845e-92
1.237592707179189e-05,3.1536957540837376e-92
1.2378103140022645e-05,3.153695754049624e-92
1.2380279590873055e-05,3.1536957540155054e-92
1.2382456424410397e-05,3.15369575398138e-92
1.2384633640701959e-05,3.1536957539472486e-92
1.2386811239815037e-05,3.153695753913111e-92
1.238898922181695e-05,3.153695753878968e-92
1.2391167586775017e-05,3.153695753844819e-92
1.2393346334756573e-05,3.153695753810663e-92
1.2395525465828968e-05,3.153695753776502e-92
1.2397704980059557e-05,3.153695753742335e-92
1.2399884877515714e-05,3.153695753708162e-92
1.2402065158264822e-05,3.1536957536739816e-92
1.2404245822374275e-05,3.1536957536397966e-92
1.240642686991148e-05,3.1536957536056055e-92
1.2408608300943854e-05,3.1536957535714076e-92
1.241079011553883e-05,3.153695753537204e-92
1.2412972313763846e-05,3.153695753502995e-92
1.241515489568636e-05,3.153695753468779e-92
1.2417337861373833e-05,3.153695753434558e-92
1.2419521210893751e-05,3.153695753400331e-92
1.2421704944313593e-05,3.153695753366097e-92
1.242388906170087e-05,3.153695753331858e-92
1.2426073563123086e-05,3.1536957532976127e-92
1.2428258448647776e-05,3.15369575326336e-92
1.2430443718342467e-05,3.153695753229103e-92
1.2432629372274717e-05,3.153695753194839e-92
1.2434815410512081e-05,3.15369575316057e-92
1.2437001833122134e-05,3.153695753126294e-92
1.2439188640172458e-05,3.153695753092013e-92
1.2441375831730654e-05,3.1536957530577246e-92
1.2443563407864327e-05,3.1536957530234314e-92
1.2445751368641096e-05,3.153695752989131e-92
1.2447939714128599e-05,3.153695752954825e-92
1.2450128444394472e-05,3.153695752920514e-92
1.2452317559506374e-05,3.153695752886196e-92
1.2454507059531978e-05,3.1536957528518724e-92
1.2456696944538955e-05,3.153695752817542e-92
1.2458887214595002e-05,3.153695752783206e-92
1.246107786976782e-05,3.153695752748865e-92
1.2463268910125127e-05,3.153695752714517e-92
1.2465460335734648e-05,3.153695752680162e-92
1.2467652146664122e-05,3.153695752645803e-92
1.2469844342981302e-05,3.1536957526114366e-92
1.2472036924753952e-05,3.153695752577064e-92
1.2474229892049842e-05,3.153695752542686e-92
1.2476423244936762e-05,3.1536957525083014e-92
1.2478616983482511e-05,3.1536957524739113e-92
1.2480811107754901e-05,3.1536957524395145e-92
1.248300561782175e-05,3.153695752405112e-92
1.2485200513750897e-05,3.1536957523707045e-92
1.2487395795610185e-05,3.153695752336289e-92
1.2489591463467476e-05,3.1536957523018686e-92
1.249178751739064e-05,3.1536957522674425e-92
1.2493983957447554e-05,3.1536957522330096e-92
1.2496180783706116e-05,3.153695752198571e-92
1.2498377996234234e-05,3.153695752164126e-92
1.2500575595099823e-05,3.1536957521296754e-92
1.2502773580370815e-05,3.1536957520952186e-92
1.250497195211515e-05,3.153695752060756e-92
1.2507170710400784e-05,3.153695752026287e-92
1.250936985529568e-05,3.153695751991811e-92
1.2511569386867819e-05,3.15369575195733e-92
1.2513769305185187e-05,3.1536957519228435e-92
1.2515969610315787e-05,3.15369575188835e-92
1.2518170302327637e-05,3.153695751853851e-92
1.252037138128876e-05,3.153695751819345e-92
1.252257284726719e-05,3.153695751784834e-92
1.2524774700330979e-05,3.1536957517503164e-92
1.252697694054819e-05,3.153695751715793e-92
1.2529179567986894e-05,3.153695751681263e-92
1.253138258271518e-05,3.1536957516467274e-92
1.2533585984801139e-05,3.153695751612185e-92
1.2535789774312888e-05,3.1536957515776374e-92
1.2537993951318543e-05,3.153695751543083e-92
1.2540198515886242e-05,3.153695751508523e-92
1.2542403468084125e-05,3.153695751473958e-92
1.2544608807980353e-05,3.153695751439385e-92
1.254681453564309e-05,3.1536957514048064e-92
1.2549020651140526e-05,3.153695751370222e-92
1.2551227154540848e-05,3.153695751335632e-92
1.2553434045912263e-05,3.1536957513010355e-92
1.2555641325322988e-05,3.153695751266433e-92
1.2557848992841253e-05,3.153695751231824e-92
1.2560057048535299e-05,3.1536957511972094e-92
1.2562265492473376e-05,3.1536957511625885e-92
1.2564474324723753e-05,3.1536957511279614e-92
1.2566683545354705e-05,3.153695751093328e-92
1.2568893154434525e-05,3.1536957510586895e-92
1.2571103152031512e-05,3.153695751024044e-92
1.2573313538213977e-05,3.153695750989393e-92
1.2575524313050249e-05,3.153695750954735e-92
1.257773547660866e-05,3.153695750920072e-92
1.2579947028957568e-05,3.153695750885403e-92
1.2582158970165325e-05,3.1536957508507266e-92
1.2584371300300309e-05,3.153695750816045e-92
1.2586584019430906e-05,3.153695750781357e-92
1.2588797127625513e-05,3.1536957507466635e-92
1.2591010624952534e-05,3.1536957507119635e-92
1.2593224511480399e-05,3.1536957506772574e-92
1.2595438787277536e-05,3.1536957506425444e-92
1.2597653452412392e-05,3.153695750607826e-92
1.2599868506953426e-05,3.1536957505731015e-92
1.2602083950969105e-05,3.1536957505383716e-92
1.2604299784527914e-05,3.153695750503634e-92
1.2606516007698341e-05,3.153695750468892e-92
1.2608732620548896e-05,3.153695750434143e-92
1.2610949623148096e-05,3.153695750399388e-92
1.2613167015564472e-05,3.153695750364627e-92
1.2615384797866561e-05,3.1536957503298596e-92
1.2617602970122923e-05,3.153695750295086e-92
1.2619821532402122e-05,3.153695750260307e-92
1.2622040484772732e-05,3.1536957502255205e-92
1.2624259827303348e-05,3.153695750190729e-92
1.2626479560062572e-05,3.153695750155932e-92
1.2628699683119015e-05,3.153695750121127e-92
1.2630920196541303e-05,3.153695750086317e-92
1.2633141100398076e-05,3.153695750051502e-92
1.2635362394757988e-05,3.1536957500166795e-92
1.2637584079689697e-05,3.1536957499818514e-92
1.2639806155261878e-05,3.1536957499470166e-92
1.2642028621543217e-05,3.1536957499121755e-92
1.2644251478602414e-05,3.153695749877329e-92
1.264647472650818e-05,3.153695749842476e-92
1.264869836532924e-05,3.153695749807617e-92
1.2650922395134324e-05,3.1536957497727515e-92
1.2653146815992178e-05,3.15369574973788e-92
1.2655371627971568e-05,3.153695749703003e-92
1.265759683114126e-05,3.1536957496681195e-92
1.2659822425570041e-05,3.1536957496332294e-92
1.2662048411326702e-05,3.153695749598333e-92
1.2664274788480056e-05,3.1536957495634316e-92
1.2666501557098915e-05,3.153695749528524e-92
1.2668728717252117e-05,3.153695749493609e-92
1.2670956269008502e-05,3.1536957494586885e-92
1.2673184212436931e-05,3.1536957494237623e-92
1.2675412547606265e-05,3.15369574938883e-92
1.2677641274585387e-05,3.153695749353891e-92
1.2679870393443192e-05,3.1536957493189464e-92
1.2682099904248582e-05,3.153695749283995e-92
1.2684329807070474e-05,3.1536957492490375e-92
1.2686560101977795e-05,3.1536957492140745e-92
1.2688790789039487e-05,3.153695749179105e-92
1.2691021868324503e-05,3.153695749144129e-92
1.2693253339901805e-05,3.1536957491091475e-92
1.2695485203840376e-05,3.153695749074159e-92
1.2697717460209199e-05,3.153695749039165e-92
1.269995010907728e-05,3.1536957490041646e-92
1.270218315051363e-05,3.153695748969158e-92
1.2704416584587273e-05,3.153695748934145e-92
1.270665041136725e-05,3.153695748899127e-92
1.2708884630922609e-05,3.153695748864102e-92
1.2711119243322413e-05,3.1536957488290705e-92
1.2713354248635736e-05,3.153695748794034e-92
1.2715589646931661e-05,3.15369574875899e-92
1.2717825438279293e-05,3.1536957487239404e-92
1.2720061622747737e-05,3.153695748688885e-92
1.2722298200406118e-05,3.153695748653823e-92
1.272453517132357e-05,3.153695748618755e-92
1.272677253556924e-05,3.153695748583681e-92
1.2729010293212288e-05,3.1536957485486004e-92
1.2731248444321885e-05,3.1536957485135134e-92
1.2733486988967213e-05,3.153695748478421e-92
1.2735725927217473e-05,3.153695748443322e-92
1.2737965259141866e-05,3.153695748408217e-92
1.2740204984809617e-05,3.153695748373106e-92
1.2742445104289954e-05,3.153695748337989e-92
1.2744685617652126e-05,3.153695748302865e-92
1.2746926524965384e-05,3.153695748267735e-92
1.2749167826299002e-05,3.1536957482326e-92
1.2751409521722259e-05,3.153695748197457e-92
1.2753651611304444e-05,3.153695748162309e-92
1.275589409511487e-05,3.153695748127154e-92
1.275813697322285e-05,3.153695748091993e-92
1.276038024569771e-05,3.153695748056827e-92
1.2762623912608801e-05,3.1536957480216536e-92
1.2764867974025468e-05,3.153695747986475e-92
1.2767112430017083e-05,3.153695747951289e-92
1.2769357280653024e-05,3.153695747916098e-92
1.2771602526002678e-05,3.1536957478809e-92
1.277384816613545e-05,3.1536957478456963e-92
1.2776094201120755e-05,3.1536957478104854e-92
1.2778340631028018e-05,3.15369574777527e-92
1.2780587455926685e-05,3.153695747740047e-92
1.27828346758862e-05,3.1536957477048185e-92
1.278508229097603e-05,3.153695747669583e-92
1.278733030126565e-05,3.153695747634342e-92
1.2789578706824553e-05,3.153695747599095e-92
1.2791827507722234e-05,3.153695747563841e-92
1.2794076704028206e-05,3.153695747528581e-92
1.2796326295811995e-05,3.153695747493316e-92
1.2798576283143142e-05,3.1536957474580435e-92
1.280082666609119e-05,3.153695747422765e-92
1.2803077444725704e-05,3.1536957473874806e-92
1.2805328619116255e-05,3.15369574735219e-92
1.2807580189332434e-05,3.153695747316893e-92
1.2809832155443837e-05,3.1536957472815896e-92
1.2812084517520075e-05,3.1536957472462805e-92
1.281433727563077e-05,3.153695747210965e-92
1.2816590429845556e-05,3.153695747175644e-92
1.281884398023408e-05,3.153695747140316e-92
1.2821097926866004e-05,3.153695747104981e-92
1.2823352269811e-05,3.153695747069641e-92
1.2825607009138747e-05,3.153695747034295e-92
1.2827862144918949e-05,3.1536957469989414e-92
1.2830117677221308e-05,3.1536957469635826e-92
1.283237360611555e-05,3.153695746928217e-92
1.2834629931671402e-05,3.153695746892845e-92
1.2836886653958613e-05,3.153695746857468e-92
1.2839143773046942e-05,3.153695746822084e-92
1.2841401289006154e-05,3.153695746786694e-92
1.2843659201906036e-05,3.153695746751297e-92
1.284591751181638e-05,3.153695746715895e-92
1.2848176218806992e-05,3.153695746680486e-92
1.2850435322947693e-05,3.1536957466450716e-92
1.2852694824308315e-05,3.15369574660965e-92
1.2854954722958698e-05,3.1536957465742225e-92
1.28572150189687e-05,3.153695746538789e-92
1.2859475712408185e-05,3.153695746503349e-92
1.286173680334704e-05,3.153695746467902e-92
1.2863998291855153e-05,3.15369574643245e-92
1.286626017800243e-05,3.153695746396992e-92
1.2868522461858791e-05,3.153695746361526e-92
